host_id,host_name,latitude,longitude,accommodates,beds,minimum_nights,number_of_reviews,review_scores_rating,room_type,neighbourhood_cleansed,price
504784779,Anastasia,40.69139523,-73.95626159,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
250079079,Elazar,40.71213,-73.94368,1,1,30,0,,Private room,Williamsburg,48.00
352617669,Sarah,40.80268,-73.95657,2,1,30,0,,Private room,Harlem,48.00
3223938,Eugene,40.7065928,-73.91962151,1,1,30,0,,Private room,Bushwick,48.00
548747904,Leo,40.79817429,-73.94210051,1,1,30,0,,Private room,East Harlem,48.00
456589439,House Lynk,40.65762,-73.91567,1,4,60,0,,Private room,Brownsville,48.00
21663531,Dana,40.70899,-73.9027,1,1,30,45,4.93,Private room,Ridgewood,48.00
3223938,Eugene,40.75497,-73.92899,1,1,30,1,4,Private room,Long Island City,48.00
3223938,Eugene,40.68816,-73.9144,1,1,90,0,,Private room,Bushwick,48.00
490412669,Haim Shlomo,40.67428574,-73.93847226,2,1,30,10,3.8,Private room,Crown Heights,48.00
244505851,Maxwell,40.68397406,-73.77811521,2,1,30,4,4.5,Private room,Jamaica,48.00
504784779,Anastasia,40.69321,-73.95708,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
504784779,Anastasia,40.69306368,-73.95715348,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
548747904,Leo,40.80002,-73.94169,1,1,30,0,,Private room,East Harlem,48.00
3223938,Eugene,40.79849715,-73.94389089,1,1,30,0,,Private room,East Harlem,48.00
45400201,Shauna,40.75955,-73.8167,1,,30,0,,Private room,Flushing,48.00
12866178,Klara,40.69278,-73.91458,1,1,30,0,,Private room,Bushwick,48.00
417806601,Seabelo,40.72133,-73.78897,1,1,30,0,,Private room,Jamaica Estates,48.00
97328229,Jaime,40.84327,-73.89288,1,1,30,2,5,Private room,Tremont,48.00
417806601,Seabelo,40.71983,-73.79079,1,1,30,1,5,Shared room,Jamaica Estates,48.00
45694734,Jessica,40.81062,-73.93882,1,1,30,26,4.35,Private room,East Harlem,48.00
26377263,Dr.Julien,40.65875,-73.93451,2,1,30,7,5,Private room,East Flatbush,48.00
225790094,Vena,40.64994,-73.92874,1,2,30,14,4.64,Private room,East Flatbush,48.00
461769511,Alexis,40.85534,-73.89872,2,1,30,16,3.94,Private room,Fordham,48.00
299394723,Belle,40.75272,-73.88327,1,1,30,7,4.86,Private room,Jackson Heights,48.00
504784779,Anastasia,40.69347663,-73.95689557,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
200239515,Shogo,40.73856,-73.92431,2,1,30,8,4.5,Private room,Sunnyside,48.00
477464208,Find Dream Rentals,40.6671,-73.89316,2,1,30,0,,Private room,East New York,48.00
421108644,Outpost Club,40.69184,-73.9408,2,,30,0,,Private room,Bedford-Stuyvesant,48.00
32167398,Meela,40.75943,-73.92791,2,1,30,54,4.83,Private room,Long Island City,48.00
26377263,Dr.Julien,40.65876,-73.93578,2,1,30,11,4.55,Private room,East Flatbush,48.00
190915917,Demetrio,40.895813,-73.896957,4,1,30,48,4.71,Private room,Fieldston,48.00
268347722,Nico,40.80085027,-73.95903784,2,1,30,1,5,Private room,Upper West Side,48.00
40317143,Zsofia,40.71897,-73.90467,1,1,30,48,4.71,Private room,Maspeth,48.00
60800878,Jasmine,40.81002,-73.85297,2,1,30,1,5,Private room,Clason Point,48.00
411034737,Peter,40.8527077,-73.886366,2,1,30,1,5,Private room,Belmont,48.00
161338551,Santa Germania,40.86918,-73.88573,2,1,30,1,3,Private room,Fordham,48.00
341908723,Aleph,40.68496,-73.92927,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
137358866,Kaz,40.749133,-73.9008591,1,1,30,0,,Private room,Woodside,48.00
204704622,Momoyo,40.74653,-73.8914,2,1,30,0,,Private room,Woodside,48.00
226873318,Sanna,40.79902386,-73.95380963,1,1,30,0,,Private room,Harlem,48.00
200239515,Shogo,40.703,-73.94398,2,1,30,0,,Private room,Williamsburg,48.00
490412669,Haim Shlomo,40.67253166,-73.93935341,2,1,30,16,4.63,Private room,Crown Heights,48.00
272824348,Kay,40.68106,-73.94969,1,1,30,27,4.85,Private room,Bedford-Stuyvesant,48.00
3223938,Eugene,40.69846,-73.92854,1,1,30,0,,Private room,Bushwick,48.00
482202945,Raquel,40.69165,-73.94439,2,1,30,0,,Private room,Bedford-Stuyvesant,48.00
3223938,Eugene,40.65297912,-73.95768606,1,1,30,0,,Private room,Flatbush,48.00
417806601,Seabelo,40.72094,-73.79099,1,1,30,0,,Shared room,Jamaica Estates,48.00
417806601,Seabelo,40.72126097,-73.78957399,1,1,30,0,,Shared room,Jamaica Estates,48.00
470977670,Kimberly,40.6580394,-74.0033781,1,1,30,2,4.5,Private room,Sunset Park,48.00
305240193,June,40.65482961,-73.95851933,1,1,30,0,,Private room,Flatbush,48.00
37821056,Nichole,40.80372,-73.95832,1,1,30,2,5,Private room,Morningside Heights,48.00
303133969,Leo,40.80453,-73.95784,1,1,30,1,4,Private room,Harlem,48.00
336658365,Tony,40.71447978,-73.99270389,1,1,30,0,,Shared room,Chinatown,48.00
503700137,Beverly,40.66572073,-73.89153038,2,1,30,0,,Private room,East New York,48.00
406193264,Manuel,40.68563351,-73.91578869,2,1,30,48,4.75,Private room,Bedford-Stuyvesant,48.00
26377263,Dr.Julien,40.59760052,-73.75264288,2,1,30,0,,Private room,Far Rockaway,48.00
113295877,Jonathan,40.63601,-74.09102,2,1,30,20,4.7,Private room,New Brighton,48.00
503700137,Beverly,40.66712839,-73.89376623,2,1,30,0,,Private room,East New York,48.00
3007728,Jason,40.63431137,-74.02256637,2,1,30,1,5,Private room,Bay Ridge,48.00
455426196,Teresa,40.86753,-73.92257,1,1,30,86,4.73,Private room,Inwood,48.00
79651295,Minee,40.67695,-73.78901,2,1,30,58,4.59,Private room,Jamaica,48.00
80917634,Marco,40.69238293,-73.83639987,2,1,30,15,4.47,Private room,Richmond Hill,48.00
546381868,Adepeju,40.58387385,-73.81233441,2,1,3,0,,Private room,Rockaway Beach,48.00
503700137,Beverly,40.66515909,-73.89165095,2,1,30,0,,Private room,East New York,48.00
4110869,Mavi And Gulden,40.82344,-73.95405,1,1,30,17,4.65,Private room,Harlem,48.00
79651295,Minee,40.67829,-73.78754,2,1,30,167,4.74,Private room,Jamaica,48.00
37821056,Nichole,40.80257,-73.9583,1,1,30,3,5,Private room,Harlem,48.00
145019765,Angel,40.81240795,-73.90957614,1,1,30,0,,Private room,Mott Haven,48.00
176899233,Vicky,40.64068,-73.97023,1,1,30,25,4.84,Shared room,Kensington,48.00
261663533,Edicson,40.7736,-73.90469,1,1,30,46,4.72,Private room,Ditmars Steinway,48.00
37821056,Nichole,40.80425,-73.95815,1,1,30,4,5,Private room,Harlem,48.00
3223938,Eugene,40.67236063,-73.95230399,1,1,30,0,,Private room,Crown Heights,48.00
395965505,Larry,40.78721,-73.943,2,1,30,16,4.38,Private room,East Harlem,48.00
3223938,Eugene,40.80164,-73.96767,1,1,30,0,,Private room,Upper West Side,48.00
210040180,Joan,40.68009,-73.79052,1,1,30,0,,Private room,Jamaica,48.00
44971945,Mehmet,40.62133399,-73.98911675,1,,30,2,5,Private room,Borough Park,48.00
19303369,Hiroki,40.76515,-73.8187,2,1,30,0,,Private room,Flushing,48.00
231959634,Eleanor And Alex,40.69383,-73.92907,2,1,30,57,4.58,Private room,Bushwick,48.00
137358866,Kaz,40.73404,-73.88531,1,1,30,3,4.67,Private room,Elmhurst,48.00
200239515,Shogo,40.73694191,-73.88053335,2,1,30,0,,Private room,Elmhurst,48.00
217159080,Illias,40.74257,-73.88363,1,2,30,94,4.69,Private room,Elmhurst,48.00
3603284,Joga,40.70106269,-73.92208032,1,1,30,0,,Private room,Bushwick,48.00
504784779,Anastasia,40.69150053,-73.95663704,1,1,30,1,4,Private room,Bedford-Stuyvesant,48.00
504784779,Anastasia,40.69343,-73.95622,1,1,30,1,1,Private room,Bedford-Stuyvesant,48.00
406193264,Manuel,40.68550682,-73.91547184,2,1,30,50,4.82,Private room,Bedford-Stuyvesant,48.00
17985,Sing,40.66272,-73.98913,1,1,30,14,4.64,Private room,Sunset Park,48.00
204704622,Momoyo,40.74376,-73.8882,2,1,30,1,5,Private room,Elmhurst,48.00
461285892,Kwame/Eve,40.67007114,-73.91304963,2,1,30,19,4.89,Private room,Brownsville,48.00
51954926,K,40.69433,-73.94808,2,1,30,74,4.76,Private room,Bedford-Stuyvesant,48.00
406193264,Manuel,40.68526401,-73.91553725,2,1,30,44,4.82,Private room,Bedford-Stuyvesant,48.00
14103991,Ruth,40.75605,-73.82007,1,1,30,57,4.84,Private room,Flushing,48.00
397259778,Diego,40.75254,-73.89361,2,1,30,19,4.47,Private room,Jackson Heights,48.00
504784779,Anastasia,40.69290444,-73.95689423,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
406193264,Manuel,40.68532913,-73.91735187,2,1,30,46,4.83,Private room,Bedford-Stuyvesant,48.00
504784779,Anastasia,40.69195483,-73.95491849,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
51954926,K,40.69647,-73.94783,2,1,30,55,4.8,Private room,Bedford-Stuyvesant,48.00
37821056,Nichole,40.80438,-73.95625,1,1,30,3,4.33,Private room,Harlem,48.00
504784779,Anastasia,40.69137523,-73.95629741,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
514914285,Trisha,40.6724583,-73.8932207,2,1,30,13,4.85,Private room,East New York,48.00
325704923,Kym Kym T,40.9000453,-73.8569498,2,1,30,0,,Private room,Wakefield,48.00
35783912,Lee And Lu,40.74659136,-73.85433033,1,1,30,7,4.29,Shared room,Corona,48.00
146959142,Dorian,40.84831,-73.93952,1,1,30,24,4.75,Private room,Washington Heights,48.00
145124225,Anthony,40.68580823,-73.79015177,2,1,30,16,4.44,Private room,Jamaica,48.00
394333507,Augustina,40.63663,-74.16627,1,1,30,0,,Private room,Mariners Harbor,48.00
159027993,Jixian,40.75973,-73.81243,2,1,30,22,4.86,Private room,Flushing,48.00
294733575,Sherry,40.75087,-73.82479,2,1,30,18,4.22,Private room,Flushing,48.00
417806601,Seabelo,40.72011,-73.78896,1,1,30,0,,Private room,Jamaica Estates,48.00
32060911,Ervis,40.63414,-74.1135,1,1,30,19,4.89,Private room,West Brighton,48.00
3737351,Lawrence,40.63841,-73.91589,2,1,30,93,4.85,Private room,Canarsie,48.00
371421385,Patrick,40.68507,-73.87198,2,1,30,146,4.67,Private room,Cypress Hills,48.00
490725380,Benjamin,40.6987747,-73.8944851,2,1,30,0,,Private room,Glendale,48.00
417806601,Seabelo,40.7195,-73.79068,1,1,30,0,,Shared room,Jamaica Estates,48.00
504784779,Anastasia,40.69305953,-73.95498987,1,1,30,0,,Private room,Bedford-Stuyvesant,48.00
456589439,House Lynk,40.61277,-73.94862,1,4,60,0,,Private room,Midwood,47.00
88783527,Roxy,40.65479,-73.73499,1,1,30,1,5,Private room,Rosedale,47.00
77063818,Angela,40.63362,-74.01823,2,1,30,1,5,Private room,Bay Ridge,47.00
3223938,Eugene,40.80014,-73.9416,1,1,30,0,,Private room,East Harlem,47.00
619942,Anastasia,40.68776,-73.87038,2,1,30,60,4.95,Private room,Cypress Hills,47.00
419900720,Natalia,40.82456,-73.94808,1,1,30,1,5,Private room,Harlem,47.00
297794139,Hello,40.85522,-73.93311,2,2,30,0,,Private room,Washington Heights,47.00
3223938,Eugene,40.64368516,-73.96457446,1,1,30,0,,Private room,Flatbush,47.00
3223938,Eugene,40.69904,-73.92845,1,1,30,1,5,Private room,Bushwick,47.00
480603123,Angel,40.71303216,-73.99530715,1,5,30,7,4.29,Private room,Chinatown,47.00
3223938,Eugene,40.68692624,-73.95600444,1,1,90,0,,Private room,Bedford-Stuyvesant,47.00
358933697,Kenday,40.67407,-73.87801,1,2,30,82,4.56,Private room,East New York,47.00
3223938,Eugene,40.69805,-73.92853,4,1,90,0,,Private room,Bushwick,47.00
311142157,Anna,40.8092504,-73.9533867,2,,30,0,,Private room,Harlem,47.00
408979935,Koichi,40.73362726,-73.98789084,2,1,3,2,4.5,Entire home/apt,Gramercy,47.00
401202937,Eliza,40.74654,-73.9868,4,2,1,22,4.09,Private room,Midtown,47.00
446165216,Robin,40.76154008,-73.98956815,1,1,30,0,,Private room,Hell's Kitchen,47.00
401202937,Eliza,40.74683,-73.98671,4,2,1,39,4.38,Private room,Midtown,47.00
543456429,Kristina,40.69508055,-73.94627087,2,1,30,0,,Private room,Bedford-Stuyvesant,47.00
401202937,Eliza,40.74637,-73.98662,3,2,1,4,3.5,Private room,Midtown,47.00
179778880,Marc,40.66181,-73.98994,1,1,30,5,5,Private room,Sunset Park,47.00
401202937,Eliza,40.7475379,-73.98695764,4,2,1,15,4.53,Private room,Midtown,47.00
401202937,Eliza,40.74785,-73.98699,3,3,1,36,4.19,Private room,Midtown,47.00
401202937,Eliza,40.74660535,-73.98698614,4,2,1,3,3.67,Private room,Midtown,47.00
56916811,Dario,40.6877401,-73.9175885,2,1,30,0,,Shared room,Bushwick,47.00
401202937,Eliza,40.74808982,-73.98691701,4,2,1,9,4.22,Private room,Midtown,47.00
2373009,Reza,40.76575,-73.98826,2,1,30,1,5,Private room,Hell's Kitchen,47.00
3223938,Eugene,40.75356107,-73.93659425,1,1,30,0,,Private room,Long Island City,47.00
341908723,Aleph,40.6856,-73.92247,1,1,30,0,,Private room,Bedford-Stuyvesant,47.00
401709949,Daniela & James,40.69967,-73.94037,1,1,30,4,4.25,Private room,Bedford-Stuyvesant,47.00
619942,Anastasia,40.6893017,-73.87234569,1,1,30,48,4.85,Private room,Cypress Hills,47.00
619942,Anastasia,40.68739,-73.87037,1,1,30,55,4.89,Private room,Cypress Hills,47.00
21228368,Jie,40.71184,-73.84903,2,1,30,35,4.46,Private room,Forest Hills,47.00
179778880,Marc,40.66188,-73.9914,1,1,30,85,4.75,Private room,Sunset Park,47.00
3223938,Eugene,40.6953,-73.93636,1,1,90,0,,Private room,Bedford-Stuyvesant,47.00
32167398,Meela,40.75732,-73.92671,1,1,30,43,4.74,Private room,Astoria,47.00
3223938,Eugene,40.69965,-73.92993,1,1,90,0,,Private room,Bushwick,47.00
32167398,Meela,40.75753,-73.9282,1,1,30,62,4.68,Private room,Astoria,47.00
132042700,Evi,40.76139,-73.9243,1,1,30,134,4.88,Private room,Astoria,47.00
3223938,Eugene,40.69436,-73.94764,1,1,90,0,,Private room,Bedford-Stuyvesant,47.00
303156931,Leo,40.69167441,-73.95507867,1,1,30,0,,Private room,Bedford-Stuyvesant,47.00
408979935,Koichi,40.733769,-73.98614935,2,1,30,0,,Entire home/apt,Gramercy,47.00
358933697,Kenday,40.67379578,-73.87845362,1,2,30,2,3,Private room,East New York,47.00
56120055,Jp,40.82697,-73.93944,1,1,30,96,4.97,Private room,Harlem,47.00
179778880,Marc,40.66231,-73.99206,1,1,30,64,4.73,Private room,Sunset Park,47.00
401202937,Eliza,40.74627,-73.98702,3,2,1,30,4.13,Private room,Midtown,47.00
486110460,S Yussef,40.8494,-73.93332,2,1,30,18,4.89,Private room,Washington Heights,47.00
42585587,Lincie,40.74776,-73.86869,1,1,30,53,4.75,Private room,Elmhurst,47.00
488737581,Leo,40.80373,-73.95623,1,1,30,0,,Private room,Harlem,47.00
216304678,Bryan,40.65245,-73.94206,1,1,30,18,4.61,Private room,East Flatbush,47.00
401202937,Eliza,40.74594641,-73.98889225,3,2,1,14,3.86,Private room,Midtown,47.00
3223938,Eugene,40.69977,-73.93056,1,1,90,0,,Private room,Bushwick,47.00
50116095,Bonnie,40.83131,-73.943,2,1,90,54,4.59,Private room,Harlem,47.00
153378849,Aissa,40.88176,-73.86143,2,1,30,3,5,Private room,Williamsbridge,47.00
31621291,Elisabeth,40.70657,-73.93664,1,1,1,428,4.75,Shared room,Williamsburg,47.00
149768346,Masaaki,40.67704,-73.94558,1,1,30,5,5,Private room,Crown Heights,47.00
28260018,Bp Stays.,40.80505,-73.95682,2,1,30,53,4.8,Private room,Harlem,47.00
110346058,Shirley,40.67235,-73.79793,2,2,30,134,4.48,Private room,South Ozone Park,47.00
137358866,Kaz,40.74411,-73.9001,1,1,30,6,4.83,Private room,Woodside,47.00
149768346,Masaaki,40.67653,-73.94426,1,1,30,5,5,Private room,Crown Heights,47.00
3223938,Eugene,40.68940978,-73.94353042,1,1,90,0,,Private room,Bedford-Stuyvesant,47.00
3223938,Eugene,40.68655,-73.95586,1,1,30,0,,Private room,Bedford-Stuyvesant,47.00
27502008,Tahirou,40.81568,-73.94912,1,1,30,110,4.58,Private room,Harlem,47.00
341908723,Aleph,40.68597,-73.92282,1,1,30,1,4,Private room,Bedford-Stuyvesant,47.00
149768346,Masaaki,40.67658,-73.94356,1,1,30,10,5,Private room,Crown Heights,47.00
3223938,Eugene,40.65287,-73.94841,1,1,30,0,,Private room,East Flatbush,47.00
23827868,Gal,40.77783,-73.95188,1,1,30,5,4,Private room,Upper East Side,47.00
408979935,Koichi,40.73408094,-73.985818,2,2,30,1,3,Entire home/apt,Gramercy,47.00
401202937,Eliza,40.7464953,-73.98898374,3,2,1,5,4.5,Private room,Midtown,47.00
3223938,Eugene,40.64845,-73.96986,1,1,90,0,,Private room,Flatbush,47.00
9864136,Anthony,40.68479,-73.91406,4,1,30,3,3.67,Private room,Bedford-Stuyvesant,47.00
3223938,Eugene,40.67246765,-73.95254627,1,1,90,0,,Private room,Crown Heights,47.00
95344065,Derek,40.59326,-73.94157,1,1,30,0,,Private room,Sheepshead Bay,47.00
333971266,Jose Darinel,40.74986,-73.88073,1,1,30,0,,Shared room,Jackson Heights,47.00
306024152,Son-Ya,40.67336,-73.79716,2,2,30,45,4.31,Private room,South Ozone Park,47.00
23909763,Elena,40.80825,-73.95404,2,,30,0,,Private room,Harlem,47.00
3223938,Eugene,40.65795,-73.95382,1,1,90,1,5,Private room,Prospect-Lefferts Gardens,47.00
3223938,Eugene,40.66945161,-73.95579847,1,1,30,0,,Private room,Crown Heights,47.00
231870747,Ozzy,40.82449,-73.947,1,1,30,6,5,Private room,Harlem,47.00
306503633,Darsha,40.67535619,-73.93317816,1,1,30,1,5,Private room,Crown Heights,47.00
87372185,Bibiana,40.84353366,-73.94063775,2,1,30,1,3,Private room,Washington Heights,47.00
23909763,Elena,40.80807,-73.95244,2,1,30,0,,Private room,Harlem,47.00
58234433,Jose,40.73695,-73.91876,2,1,30,75,4.65,Private room,Sunnyside,47.00
89769986,Alan,40.69654,-73.93648,2,1,30,94,4.78,Private room,Bedford-Stuyvesant,47.00
45601111,Dlb,40.6694,-73.74612,2,1,31,58,4.4,Private room,Laurelton,47.00
26349246,Jose,40.689358,-73.9195397,1,1,30,1,5,Private room,Bushwick,47.00
26349246,Jose,40.6891407,-73.9163025,1,1,30,0,,Private room,Bushwick,47.00
26349246,Jose,40.6919588,-73.9200107,1,1,30,1,4,Private room,Bushwick,47.00
138515591,Anna Chiara,40.80453,-73.93859,1,1,30,16,4.75,Private room,East Harlem,47.00
138515591,Anna Chiara,40.80388,-73.93834,1,1,30,14,4.86,Private room,East Harlem,47.00
235585976,Sway Get Away,40.64965,-73.91903,16,1,30,57,4.82,Private room,East Flatbush,47.00
26349246,Jose,40.689358,-73.9195397,1,1,30,0,,Private room,Bushwick,47.00
449278542,Denise,40.86465,-73.92622,1,1,30,0,,Private room,Inwood,47.00
102864916,Mila Sara,40.73285,-73.98527,4,1,1,12,5,Entire home/apt,Gramercy,47.00
149768346,Masaaki,40.67834,-73.94408,1,1,30,5,5,Private room,Bedford-Stuyvesant,47.00
3223938,Eugene,40.67066731,-73.95741334,1,1,30,0,,Private room,Crown Heights,47.00
408016532,Phar'Victor,40.6889,-73.95518,1,1,60,21,4.52,Private room,Bedford-Stuyvesant,47.00
149768346,Masaaki,40.67867,-73.9454,1,1,30,7,5,Private room,Bedford-Stuyvesant,47.00
28260018,Bp Stays.,40.77601,-73.95059,2,1,30,48,4.85,Private room,Upper East Side,47.00
45601111,Dlb,40.67242,-73.75004,1,1,31,2,5,Private room,Laurelton,47.00
45601111,Dlb,40.66953,-73.74621,4,2,31,51,4.24,Private room,Laurelton,47.00
110127852,Gelen,40.66313566,-73.75381746,1,1,30,2,4,Private room,Springfield Gardens,47.00
406760220,Mariette,40.66234,-73.75736,2,1,30,1,5,Private room,Springfield Gardens,47.00
42561290,Carla,40.66381812,-73.86634786,1,1,30,0,,Private room,East New York,47.00
524481510,Alexis,40.87574872,-73.8831269,2,1,30,0,,Private room,Norwood,47.00
422579287,Evyiatar,40.60440885,-73.76991703,3,1,30,0,,Shared room,Bayswater,47.00
49164956,Abena,40.6759,-73.91455,1,1,31,10,4.5,Private room,Crown Heights,47.00
63403077,Sebastian,40.79679,-73.93805,1,1,30,88,4.88,Private room,East Harlem,46.00
341908723,Aleph,40.68031,-73.88584,1,1,90,1,5,Private room,Cypress Hills,46.00
341908723,Aleph,40.68645,-73.93051,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
3223938,Eugene,40.75878,-73.93156,1,1,90,0,,Private room,Long Island City,46.00
471084814,Silvia,40.6938597,-73.8533097,2,1,30,0,,Private room,Woodhaven,46.00
77222767,Irakli,40.82358039,-73.95335667,2,1,30,0,,Private room,Harlem,46.00
3223938,Eugene,40.69793884,-73.93016654,1,1,30,0,,Private room,Bushwick,46.00
3223938,Eugene,40.69523285,-73.94689035,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
3223938,Eugene,40.68264,-73.95232,1,1,90,0,,Private room,Bedford-Stuyvesant,46.00
373790863,Anastasia,40.69247,-73.93289,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
45416627,Lolita,40.7677,-73.92275,1,1,30,87,4.7,Private room,Astoria,46.00
8792814,Carlene,40.69386,-73.9457,3,1,30,112,4.54,Private room,Bedford-Stuyvesant,46.00
421108644,Outpost Club,40.69024,-73.94229,2,,30,0,,Private room,Bedford-Stuyvesant,46.00
3223938,Eugene,40.65827,-73.95176,1,1,30,0,,Private room,Prospect-Lefferts Gardens,46.00
3223938,Eugene,40.69485,-73.94541,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
35998113,Jo'S Home,40.80091,-73.96278,2,1,30,0,,Private room,Upper West Side,46.00
3223938,Eugene,40.68984,-73.91707,1,1,90,0,,Private room,Bushwick,46.00
3223938,Eugene,40.80219089,-73.96644681,1,5,30,0,,Private room,Upper West Side,46.00
341908723,Aleph,40.68597,-73.92258,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
3223938,Eugene,40.6962,-73.94744,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
488107498,Kristina,40.69342,-73.91161,2,,30,0,,Private room,Bushwick,46.00
341908723,Aleph,40.68431,-73.9294,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
341908723,Aleph,40.68628,-73.92972,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
488107498,Kristina,40.69373,-73.91162,2,,30,0,,Private room,Bushwick,46.00
132784640,Karen,40.6389,-74.0155,2,1,30,30,4.67,Private room,Sunset Park,46.00
3223938,Eugene,40.68921011,-73.91852147,1,1,30,0,,Private room,Bushwick,46.00
3223938,Eugene,40.67542,-73.97972,1,1,90,0,,Private room,Park Slope,46.00
395015552,Lisa,40.72239,-73.84636,3,2,30,5,5,Private room,Forest Hills,46.00
3223938,Eugene,40.6929201,-73.94527007,1,1,90,0,,Private room,Bedford-Stuyvesant,46.00
137358866,Kaz,40.72830848,-73.872382,2,1,30,0,,Private room,Middle Village,46.00
241454071,Leyland,40.81758999,-73.88773939,2,1,30,17,4.82,Private room,Hunts Point,46.00
321823933,Vidalyn,40.67376,-73.78431,2,1,30,22,4.09,Private room,Jamaica,46.00
3223938,Eugene,40.68083013,-73.95260961,1,1,90,0,,Private room,Bedford-Stuyvesant,46.00
216304678,Bryan,40.65376,-73.94161,1,1,30,17,4.47,Private room,East Flatbush,46.00
421108644,Outpost Club,40.69048,-73.94247,2,,30,2,4.5,Private room,Bedford-Stuyvesant,46.00
20438455,Jason,40.63904,-73.98103,1,1,2,209,4.87,Private room,Borough Park,46.00
3223938,Eugene,40.65358,-73.95743,1,1,30,0,,Private room,Flatbush,46.00
401202937,Eliza,40.7461,-73.9885,4,2,1,33,4.26,Private room,Midtown,46.00
3223938,Eugene,40.75552,-73.93506,1,1,90,0,,Private room,Long Island City,46.00
155607686,Jenna,40.58788,-73.97527,2,1,30,31,4.97,Private room,Gravesend,46.00
377241586,Kristina,40.70950936,-73.89467855,2,1,30,1,1,Private room,Ridgewood,46.00
421108644,Outpost Club,40.69027,-73.9404,2,,30,0,,Private room,Bedford-Stuyvesant,46.00
8375500,Rosario,40.83321,-73.9426,2,1,30,15,4.8,Private room,Washington Heights,46.00
480652547,Shawn,40.83369,-73.87373,2,3,30,3,5,Private room,Parkchester,46.00
137358866,Kaz,40.74945,-73.90207,1,1,30,6,5,Private room,Woodside,46.00
137358866,Kaz,40.74288,-73.89286,1,1,30,10,4.9,Private room,Woodside,46.00
3223938,Eugene,40.69953719,-73.9285064,1,1,30,0,,Private room,Bushwick,46.00
36907706,Brad,40.6696,-73.94685,1,1,30,66,4.85,Private room,Crown Heights,46.00
3223938,Eugene,40.69774923,-73.93079635,1,1,90,0,,Private room,Bushwick,46.00
28260018,Bp Stays.,40.80316,-73.95848,2,1,30,47,4.79,Private room,Morningside Heights,46.00
232782962,Tony,40.75986,-73.89961,1,1,30,1,5,Private room,East Elmhurst,46.00
232782962,Tony,40.75814,-73.89974,1,1,30,4,3.5,Private room,East Elmhurst,46.00
421108644,Outpost Club,40.69004,-73.9409,2,,30,0,,Private room,Bedford-Stuyvesant,46.00
3223938,Eugene,40.69459,-73.94691,1,1,30,0,,Private room,Bedford-Stuyvesant,46.00
14796247,Sandra,40.63992,-73.96424,1,1,6,114,4.92,Private room,Flatbush,46.00
97127885,Chetina,40.76975,-73.89687,4,3,30,1,5,Private room,Ditmars Steinway,46.00
401202937,Eliza,40.74617,-73.98824,3,2,1,0,,Private room,Midtown,46.00
150489232,Rhita,40.76597,-73.92489,2,1,30,438,4.82,Private room,Astoria,46.00
45416627,Lolita,40.76777,-73.92343,2,1,30,197,4.63,Private room,Astoria,46.00
3223938,Eugene,40.69627,-73.97207,1,1,30,0,,Private room,Fort Greene,46.00
230025652,Kafayat,40.70588,-73.74936,1,1,30,7,4.29,Private room,Queens Village,46.00
204326,Tiffany,40.68477,-73.93692,1,1,120,11,4.36,Entire home/apt,Bedford-Stuyvesant,46.00
231870747,Ozzy,40.82443,-73.9471,2,1,30,8,4.88,Private room,Harlem,46.00
549467833,Vas,40.82929241,-73.92264505,2,1,2,3,5,Private room,Concourse,46.00
3223938,Eugene,40.69612,-73.97222,1,1,30,0,,Private room,Fort Greene,46.00
247013511,Frank,40.75922709,-73.90011162,1,1,30,3,5,Private room,East Elmhurst,46.00
133602911,Sanyika,40.851,-73.90303,1,1,30,13,4.85,Private room,Mount Hope,46.00
15929157,Chris,40.59310844,-73.7933764,1,1,30,6,5,Private room,Arverne,46.00
1939376,Audrey,40.68776,-73.96131,1,1,30,42,4.71,Private room,Clinton Hill,46.00
3223938,Eugene,40.67766,-73.95605,1,1,30,0,,Private room,Crown Heights,46.00
40511252,Auset,40.69790441,-73.89355359,1,1,30,7,5,Private room,Glendale,46.00
48258863,Mike,40.72021,-73.79809,1,1,30,3,5,Private room,Jamaica Estates,46.00
137358866,Kaz,40.74688,-73.88978,1,1,30,3,4.33,Private room,Elmhurst,46.00
7614595,Maria,40.76527,-73.92979,1,1,30,20,4.85,Private room,Astoria,46.00
2559004,Sergio,40.80427,-73.93834,1,1,30,12,4.75,Private room,East Harlem,46.00
2559004,Sergio,40.80242,-73.93887,1,1,30,13,4.85,Private room,East Harlem,46.00
